episode,total_reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
113,-1871.5502417,-7.39119858186,-1.50293928229,0.0,0.572607328865,2.51348323485,0.0,-13.9149651553,-3.92240411836,-10.8431630674,0.248651024785,0.700027291078,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
114,-1979.48471578,-9.73631103447,-1.80733519549,0.0,0.81735663028,2.25880325214,0.0,-16.2298538894,-4.11705687315,-9.28800298565,0.295815853177,0.391531965193,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
115,-1575.86750111,-5.48041126495,-1.03925737607,0.0,0.442175247164,2.53577969579,0.0,-12.2026714902,-3.15370916367,-10.3669359161,0.22567104091,0.710250608522,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
116,-2273.25084832,-15.9308491501,-0.0462430516621,0.0,0.0677918839908,2.19096246143,0.0,-18.966628894,-0.12789904813,-9.56345928662,0.0418811271601,0.639133859534,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
117,-4075.4959903,-42.8940456205,2.02582519871,0.0,0.338084416117,2.11357357983,0.0,-20.5088763629,0.760757706502,-12.5676251704,0.0966516100908,0.395223403114,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
118,-5296.08910975,7.14128598067,16.5919463965,0.0,5.39536094417,4.75074190945,0.0,8.08479413589,14.9159495712,-11.3513191657,0.560802690501,2.04262616109,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
119,312.437388289,0.146095638932,0.00464142476592,10.4208826779,0.00106877607835,6.20693522266,0.0,0.495526545472,0.0112121113966,13.6033448695,0.00093238097195,-0.1053988614,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
120,-3887.05676441,-42.0873720998,0.722585653337,0.0,0.174093390616,2.44763303189,0.0,-20.7809566647,0.237993699021,-12.8447121174,0.0572138372608,0.643061141377,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
121,-2551.82150146,-21.5121048218,0.0612198355087,0.0,0.104258137183,1.91732239616,0.0,-20.1417172884,-0.00589905605398,-9.20116921321,0.0548549330849,0.29367092784,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
122,260.356709398,0.0514055530799,0.00180598236499,10.419536426,0.000377811473092,6.25440648068,0.0,0.205958470688,0.00418256378709,13.608477317,0.000311139314727,-0.0255467485525,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
123,-2451.57568271,-19.1356348517,0.0252172506154,0.0,0.111797397513,2.04995234235,0.0,-19.7458059652,-0.0612139840782,-9.18393678645,0.0616954208384,0.437326005967,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
124,-1811.55451059,-10.0303528167,-0.0600374903818,0.0,0.0688841583837,2.13336235265,0.0,-16.8145004028,-0.181594005284,-8.89680352989,0.0545751573494,0.518802567808,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
125,-6114.00018235,2.01969962065,-1.44762255579,0.0,4.35893057265,0.694394018977,0.0,5.64619959896,-10.1288458965,-17.526346106,0.79793398125,1.59093721037,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
126,-3041.14120349,-31.1096775238,0.0768178659754,0.0,0.0610688182478,1.92959595811,0.0,-20.6337305622,0.0348670012698,-10.5952464689,0.0274627951983,0.25504444036,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
127,-1290.83558829,-1.93168052406,-0.00375200025047,0.0,0.00306494331968,2.58450486212,0.0,-6.06956592713,-0.0177359587467,-11.2508116088,0.00457580768467,-0.406727568058,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
128,993.431794536,-5.98208440357,0.072478346248,10.3853278588,0.0158952891876,0.206683874471,0.0,-9.06040499718,0.164684426282,12.0109233787,0.0126652884801,-0.379505485318,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
129,179.755343875,-9.82881920035,0.121304022662,10.1149045631,0.0226599364663,5.79360000975,0.0,-10.6604649369,0.293289375407,13.070489836,0.0163475159546,-1.44346944195,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
130,-1180.62653786,-6.95466444885,0.00603263588607,0.0,0.00763734319842,1.1092912218,0.0,-15.9670993434,0.0204786236832,-2.20087106775,0.00873781310708,-0.321800631857,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
131,-575.262800658,-0.667519322974,-0.000768161963598,0.0,0.00314995514867,2.31358950692,0.0,-4.65049798641,-0.00767269171678,-6.27597816097,0.00932088506506,-0.555340977794,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
132,-1752.95331712,-14.6042149463,0.0254364593138,0.0,0.0118214975485,0.836905788692,0.0,-21.5431972107,0.0541601977473,-2.11683097497,0.00909957048442,-0.364244543284,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
133,603.709145975,-19.6415521823,0.126434730677,10.2740500747,0.0171075118879,0.584032825911,0.0,-20.0352304842,0.172378869095,6.53497811673,0.00929501043437,-0.108859938989,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
134,-899.162104898,-3.67527563437,0.00163050146134,0.0,0.00705421728482,1.28996514485,0.0,-12.3553970927,0.00835920318291,-2.93413634395,0.0108253188846,-0.40607753309,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
135,-894.730251415,-3.6713041276,0.00155068828461,0.0,0.00681913056766,1.31041617011,0.0,-12.3476344321,0.00777145790144,-2.96675439241,0.0105209681812,-0.334928829871,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
136,-792.434939863,-2.96972185658,0.000993620076897,0.0,0.00603433105178,1.34160941869,0.0,-11.2611006964,0.00556974748966,-2.77466631581,0.0103023357713,-0.416733305061,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
137,-2073.56568825,-70.9198417468,0.463816232154,10.0149224874,0.0283814615671,6.09130103505,0.0,-75.7783790728,0.673076979047,13.1773558878,0.00989088974704,-0.617096142495,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
138,-534.406142898,-0.0636919505959,-0.00500682310476,0.0,0.0185162992016,2.83598190318,0.0,-0.819467768146,-0.0605160181977,-6.1419625702,0.036600478367,-2.10073658906,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
139,-811.838841155,-0.0642927810837,-0.0297379247594,0.0,0.0642625463665,3.80527279053,0.0,0.777259283404,-0.269184665301,-7.17927683735,0.0733210804216,-3.90792059272,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
140,-965.273102314,0.185011164088,-0.00699924712711,0.0,0.122518413213,4.96068514656,0.0,2.24461646639,-0.168782823125,-4.76997348111,0.102900428622,-4.56769075365,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
141,-1174.13102264,-0.0956221182425,-0.0160016392751,0.0,0.177700018209,5.18684307998,0.0,1.36785183982,-0.223230554372,-5.07714204671,0.123844743834,-4.7383840153,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
142,-1041.61371736,0.00362651396653,-0.00683646530317,0.0,0.399895647997,3.68297048866,0.0,-0.77449724611,-0.27765248568,-3.9257899096,0.198130294144,-5.62843006831,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
143,-1235.91382198,0.0300626272923,0.0364225114312,0.0,0.429410904183,3.65158973065,0.0,-0.820466110251,-0.262133935934,-4.53034843447,0.202153099321,-5.19198263242,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
144,-1256.0570253,0.070550332036,0.0204417422229,0.0,0.748148582834,5.52757616433,0.0,1.2304050234,-0.358220400709,-4.14888292893,0.27181963987,-5.26431370012,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
145,-1216.33822842,0.139515847082,0.0743159086746,0.0,2.14775499118,3.83184927192,0.0,-0.215809790027,-0.245993940992,-3.26953293999,0.925635798172,-5.69826143464,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
146,-1779.17790864,-0.344266641315,0.451349714621,0.0,2.8998502966,2.85185419835,0.0,-2.15394082515,0.0237080381919,-3.73449848722,5.35942176819,-5.37884602205,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
147,-1421.09282839,-0.0562733778627,-0.184295901926,0.0,1.12860546071,0.989722501602,0.0,0.0966497928013,-0.646440019938,-4.54458738552,7.81744414962,-6.5406343347,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
148,-2435.05878383,0.0125429260847,-0.270014573157,0.0,1.34250762616,4.6672930263,0.0,0.276286456531,-1.71298555843,-4.3091117702,19.4790500293,-5.84544552385,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
149,-2757.00709556,-0.132601719009,-0.405314073935,0.0,1.87090969859,5.885820322,0.0,-1.1842478952,-1.14073876592,-4.36588447355,19.6905205209,-15.6811530985,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
150,-2806.57864841,-0.0903954750912,0.120044914346,0.0,5.63126485397,2.09181540436,0.0,-0.498604411243,0.923538512331,-4.38808597611,21.5227024338,-17.1935820599,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
151,-4851.60772355,-0.476438000497,0.405205190025,0.0,6.16293989467,6.0870456553,0.0,-1.24716316041,1.37686618898,-2.95283167738,28.7792821271,-18.3349813719,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
152,-5050.27314462,0.0809325424627,0.0588922352885,0.0,3.45860724872,4.47310134987,0.0,-0.782062132141,1.57038489002,-3.68876685768,28.8241972283,-28.8057383163,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
153,-3775.09448945,0.115001852719,0.17230102894,0.0,0.624988778949,5.92159886468,0.0,-1.12024255375,-0.260958888076,-3.03760539682,28.6892425156,-28.6791286279,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
154,-3814.08672885,0.0296899587875,0.27485196015,0.0,5.46829857722,5.56441796691,0.0,-0.660244932068,0.336448779826,-3.96932460304,28.6862287139,-28.6948292523,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
155,-4388.17220086,0.429356117934,0.150272635397,0.0,2.73038226043,0.0094381220435,0.0,-0.787937535571,1.3114901972,-3.67630110578,28.7907662101,-28.7652685062,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
156,-5039.14396,0.163530638648,0.111739886317,0.0,2.64479920779,4.97722439643,0.0,0.294244803234,1.41901621646,-2.73453096449,28.8063395537,-9.83376532343,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
157,-3230.52592154,-0.172129938729,-0.140490886034,0.0,0.747086204581,3.17766843409,0.0,-2.12862816743,-0.158004401596,-5.2771508339,28.7659678104,-5.21952457927,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
158,-1121.7030108,-0.0460937335128,0.0883705066811,0.0,3.36192963101,0.0379084376895,0.0,-0.317769864394,1.88682215249,-4.77160939522,12.2213764905,-0.0468838478786,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
159,-1491.55630675,-0.00027682134286,-0.605091365174,0.0,5.21416514694,6.28155521113,0.0,0.000591299906517,-2.11685788208,-4.11321704527,23.6007042355,-0.0146402460718,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
160,-1553.27061084,-0.00281231445295,-1.35364968819,0.0,5.59992767847,0.00539239105538,0.0,-0.0221423231394,-4.33723652193,-5.34839371187,8.23978821306,0.0149737969874,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
161,-1032.7290633,-0.000435364134817,0.0736851759441,0.0,3.32477247636,6.28279909538,0.0,-0.00128649753292,0.891863553007,-3.7946043275,6.75643939818,-0.0611517892959,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
162,-1095.30556832,-0.000247163328558,0.268232666888,0.0,5.92278783802,0.000450773146479,0.0,-0.0027323649268,0.623059463015,-4.2509435137,6.17664976028,-0.0133177922505,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
163,-1184.89911114,-0.00136444301694,0.337984909339,0.0,4.92813040676,6.27766542276,0.0,-0.00146226664164,2.38253031952,-3.84266628854,8.75221377268,-0.0669905378751,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
164,-1119.71387488,-0.000667778525334,-0.22323684826,0.0,4.26257339308,6.28170612428,0.0,-0.000320014829386,-0.436325656454,-4.47649066023,6.75407175632,-0.0403386601818,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
165,-1118.43403332,4.63206610381e-05,-0.0612250894836,0.0,3.80796768793,6.28120671499,0.0,0.00252471210922,0.331619333818,-4.2558193159,6.7531583142,-0.0213790804337,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
166,-1181.0793637,0.000167295925067,-0.331106907301,0.0,4.56183825226,6.28182087207,0.0,0.00286574931399,-0.994504676871,-4.4483386054,6.75466526581,-0.0118268983356,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
167,-1094.64313059,-0.0103556032849,0.274577766201,0.0,5.88580477242,0.0454349593771,0.0,-0.120800021682,0.653833367559,-4.22111476298,6.17659124404,0.131250605823,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
168,-1142.60575475,-0.000229818168467,-0.750731688356,0.0,2.3760608656,0.00290073596454,0.0,-0.00454348803799,-2.23800833798,-3.1745407607,6.18115970148,0.0198956289455,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
169,-1067.35417974,-0.000378680542652,-0.0928176164503,0.0,3.89974468758,6.28011279902,0.0,0.00071455443206,0.189185912649,-4.32318848794,6.75335012729,-0.0340230654119,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
170,-888.105309201,-0.00220519730929,0.16183989041,0.0,2.99616585111,0.0135657008218,0.0,-0.0289493810142,1.18084767184,-3.3150720224,6.75155745599,0.0576097811469,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
171,-957.73431294,-0.00298704401908,-0.3695452662,0.0,4.67296116686,0.00692814593538,0.0,-0.0314044806447,-1.20263173226,-4.40114962429,6.75486271399,-0.1077636822,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
172,-967.003281457,-0.000693203010113,-0.208536060844,0.0,4.2224123576,0.00156389564403,0.0,-0.00749059708015,-0.36283712011,-4.46798860145,6.75399587366,-0.013032839347,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
173,-909.642154847,-0.000253659620183,0.155719607804,0.0,3.02805970053,0.00209354488897,0.0,-0.00345020187301,1.16444601779,-3.3594783719,6.75161375702,-0.0635139304723,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
174,-935.053860167,-0.00138617758128,0.0105538871648,0.0,3.58872534263,0.00401994203604,0.0,-0.0141679208902,0.641109348291,-4.05747367314,6.75272926687,0.00568490542561,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
175,-955.774304917,-0.00111457351519,-0.37477321815,0.0,4.68740170173,0.00425197952852,0.0,-0.0117545425587,-1.23078966318,-4.39398108446,6.75491792792,0.0213687341488,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
176,-1428.83245274,0.000389465923762,0.293428227079,0.0,0.757446000942,6.28035069281,0.0,0.00684092187016,0.268096668146,-2.89681772005,5.69450283688,-0.0115799966758,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
177,-930.926516169,-0.000331702057545,0.0280027659575,0.0,3.53123893462,0.00405928053566,0.0,-0.00674850618659,0.712133261053,-3.99629093055,6.7526187162,0.0222930173156,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
178,-951.134541403,-0.000336406977895,-0.502095837206,0.0,5.0998310505,6.28239044084,0.0,-0.00289400861839,-1.96389108573,-4.02966520515,6.75573104835,-0.0562631710424,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
179,-956.504973147,-0.00192244186457,-0.324313081707,0.0,4.54247870256,0.00239689040134,0.0,-0.0197244017188,-0.958087971136,-4.45573559201,6.75462575291,-0.0829318677239,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
180,-996.001700829,-0.0021930841827,-0.113942610747,0.0,3.95984002654,6.28172559211,0.0,-0.0135433162428,0.0920251245828,-4.3621425318,6.75347043817,-0.0763432434478,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
181,-946.776162723,-0.000483804889935,0.0396158970183,0.0,3.49224035371,0.00246128197706,0.0,-0.00627056530293,0.758672278989,-3.95261268975,6.75254286564,-0.000241245527526,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
182,-961.659362997,-0.000640665971658,-0.15078822645,0.0,4.0631591417,0.00922689049001,0.0,-0.012506513606,-0.0820366445922,-4.41479507435,6.75367432109,0.0460955145638,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
183,-1105.03667107,-0.000840724553692,-0.291663311695,0.0,4.45073801633,6.28056208139,0.0,-0.00137642784417,-0.786329987888,-4.47573073909,6.75444341141,-0.0333928547258,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
184,-930.944331796,-0.00069930036686,-0.510153083968,0.0,5.13091528929,0.00570549271322,0.0,-0.0116535490127,-2.01360132899,-3.98985091372,6.75579745103,0.0273180621698,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
185,-939.706432617,-0.000350117900112,-0.0121884561774,0.0,3.66013733582,0.003677787742,0.0,-0.00582190187588,0.545711685812,-4.1278808527,6.75287591734,0.0246010497557,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
186,-874.682334381,-0.0011624964875,0.186678474494,0.0,2.85552200629,0.00850073532707,0.0,-0.0172736814155,1.23961150019,-3.11670194598,6.75127609143,0.0431634091371,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
187,-955.805128659,-0.00133824334499,-0.346083769573,0.0,4.60372014238,0.00644816236148,0.0,-0.0169116514758,-1.07428255946,-4.43505272976,6.75476018726,0.0158498395672,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
188,-971.251185639,-0.000397107361777,-0.268623282161,0.0,4.38713051504,0.00126846000141,0.0,-0.00476089121783,-0.667175148573,-4.48149707678,6.75431462812,-0.0189315161853,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
189,-1276.06790234,2.67416024754e-05,0.31255221626,0.0,5.53358986894,6.28192792167,0.0,0.00447634803593,0.885964823215,-3.92858903588,6.17748993289,-0.000284495389769,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
190,-1006.18072066,-0.00050467105056,-0.0618425658533,0.0,3.80986690696,6.2810647644,0.0,-0.00178772454806,0.329408135402,-4.25838024575,6.75317545385,-0.0520049398279,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
191,-1065.84362588,-0.0152453813142,0.314891749717,0.0,5.49676443984,0.0323468918564,0.0,-0.132497879582,0.909173339114,-3.8737308294,6.17594680481,0.0803507333333,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
192,-966.235404176,-0.000395380234085,-0.199967755626,0.0,4.19875166442,0.00285900824803,0.0,-0.00429587746271,-0.320944909476,-4.46240461799,6.75393782358,-0.0245638846071,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
193,-925.862930456,-0.00130987538945,0.0502371844729,0.0,3.45647392894,0.00620527944209,0.0,-0.0149332786179,0.800951422608,-3.91301915129,6.75246866164,0.0315692353927,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
194,-1329.21808977,5.03674341242e-05,0.193277199058,0.0,0.266016548193,0.00176381696761,0.0,-0.000575033480679,1.54747012979,-3.73390827779,17.6160864698,0.0166143044623,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
195,-1097.86441943,-0.00454133679428,0.291566349597,0.0,5.77162343444,0.0190556032625,0.0,-0.0503572891549,0.741686320925,-4.12620619083,6.1764006846,0.0729126476215,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
196,-955.203865484,-0.000988014564371,-0.337262203973,0.0,4.57913275901,0.00120398129846,0.0,-0.00924548938751,-1.02719560411,-4.44298676618,6.7546989665,-0.0156233270529,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
197,-925.386380843,-0.00084285353502,0.0523009134372,0.0,3.44892529525,0.00891683836904,0.0,-0.0154776778475,0.808729686315,-3.90399977456,6.75245359622,0.0445456924755,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
198,-931.807071291,-0.00167840595679,0.0250452298753,0.0,3.54108465951,0.00601646158182,0.0,-0.0176911533085,0.700527436628,-4.00610768064,6.75263781964,0.00124056394073,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
199,-951.753936987,-0.0013125347242,-0.0771969466193,0.0,3.85468938853,0.00632674725258,0.0,-0.0156740410731,0.26056772785,-4.29168453319,6.7532564731,0.0319791199602,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
200,-966.886912401,-0.00549895850855,-0.184660500312,0.0,4.15680909209,0.021640530608,0.0,-0.0615350687881,-0.245406113137,-4.45239888601,6.75386312416,0.0764686783903,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
201,-974.652304013,-0.00109705272512,-0.424010029651,0.0,4.83706820484,0.00210182202853,0.0,-0.00611350443241,-1.50614577913,-4.2934877453,6.7552174578,-0.06210886729,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
202,-1509.58890742,0.000145842604655,-0.22370335175,0.0,3.97064193232,6.28225914734,0.0,0.00312977258487,-2.85048181267,-4.01589710357,25.730315014,-0.00254635808142,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
203,-1093.29872594,-3.63356998228e-05,-0.285912253044,0.0,3.16439312181,6.28305527451,0.0,0.000712283407954,-0.568669143646,-5.86485700949,23.6993688466,0.00102676306936,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
204,-1019.88165195,-0.000456775582623,0.206635507266,0.0,5.58753755906,6.27986884457,0.0,0.000192451422307,0.835304949747,-3.82053852394,12.7196412356,-0.0391669726374,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
205,-1615.79053677,-0.000752834624795,-0.855893129213,0.0,2.50402732378,0.00666359129,0.0,-0.01203060107,-2.82176392341,-4.67196222204,11.8282327346,0.0373095003831,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
206,-952.100515392,-0.00120895101607,-0.0780605581425,0.0,3.85723834626,0.0103701811259,0.0,-0.0203001936157,0.25658114163,-4.29368466999,6.75326704719,0.0481045750881,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
207,-881.830214318,-0.00107983911263,0.173147010277,0.0,2.93467496176,0.00524545703262,0.0,-0.0134195327061,1.20942293866,-3.22781589327,6.75143299697,0.0264600161469,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
208,-2152.77517244,0.000390584190703,-1.24436226891,0.0,2.59512076314,6.27846885916,0.0,0.0116541415958,-4.92647104168,-2.58833402431,25.4988051568,-0.05696504011,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
209,-910.95465292,-0.000215026755896,0.100064279145,0.0,3.27206223372,0.0037797740493,0.0,-0.0039206793074,0.986070773862,-3.68697191194,6.75210390953,-0.0284762705876,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
210,-1060.24232705,-0.00269359096181,0.315673916184,0.0,5.47764914014,0.00556056481935,0.0,-0.0221110161515,0.918906893385,-3.85489303316,6.17591057258,0.00909968088723,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
211,-947.359359254,-0.00193218527815,-0.050160140175,0.0,3.77054760541,0.0078842309379,0.0,-0.0218843120427,0.380771645379,-4.2272073701,6.75337632064,0.0360444447377,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
212,-883.759586846,-0.000679916752104,0.169456130944,0.0,2.95637419916,0.00502079619516,0.0,-0.0102699176206,1.20102893024,-3.25944817029,6.751496561,0.0286378191085,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
213,-1388.77516964,-0.00081651368366,-0.479153620078,0.0,5.71790218322,6.28236292466,0.0,-0.00698116528603,-0.69740246328,-3.16876103925,9.53750999025,-0.0688404527302,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
214,-1608.65650234,4.38251456023e-05,0.478503511099,0.0,5.74288603345,6.27951914147,0.0,0.00462251631827,4.50770853014,-4.74541319104,25.4506976151,-0.0501521981598,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
215,-1308.68029271,-0.000870388165838,-0.0975442222349,0.0,2.91747490001,0.000289542380673,0.0,-0.00634161316594,-1.1040784703,-5.92642031859,11.5426922508,-0.0104860379051,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
216,-2168.95688906,0.000404206411074,-0.352277951464,0.0,5.79850461174,6.27752443144,0.0,0.0164095276974,-0.768805491091,-4.4811131435,27.7127635431,-0.0263826636632,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
217,-1471.61340463,-0.00142570785237,-0.247343879355,0.0,1.69507929762,0.0030002953305,0.0,-0.0146485823724,-1.33586875592,-1.614816116,27.4148406982,0.0112894805812,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
218,-1131.01612702,-0.000910590094292,-0.297878131904,0.0,1.37402331249,0.0035878692358,0.0,-0.0123441381157,-2.20318442015,-4.4767909273,25.2530055046,0.0178432609868,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
219,-1133.87937864,-0.00107390316597,-0.271345861659,0.0,5.00954420832,0.00456406093862,0.0,-0.0152672818345,-0.904676198705,-4.38523137195,26.8598005047,-0.00531794881341,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
220,-1204.24551589,-0.000103472478859,-0.257544952426,0.0,6.16566161128,6.28206909058,0.0,-0.000155955422587,-1.11278459858,-5.16079056823,26.8830499177,-0.0297984394852,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
221,-1097.76502955,-0.000132767287194,-0.125373468503,0.0,3.82836611392,0.00128430657088,0.0,-0.00205913174727,0.209012839127,-4.86856749455,23.6219150535,0.0119532259753,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
222,-1829.27100928,-0.000122981453703,-0.930770652789,0.0,1.51918509018,0.000545076716823,0.0,-0.00166525275174,-3.82318010824,-5.2281638974,24.4700254295,-0.0282344674391,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
223,-1506.69045968,-0.000417717655005,-0.636241993708,0.0,5.30170398502,0.00102092557911,0.0,-0.00489831566241,-2.95603548234,-3.90845240674,27.9616404162,-0.00130005576278,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
224,-1109.03306475,-0.000178196145862,-0.284677696013,0.0,0.0798563332585,0.00148219274592,0.0,-0.0036901979494,-1.37061258058,-4.41078877912,26.2472974266,-0.0180648951178,0.0,480.6277515552592,479.12876931743233,478.6232843989871,478.4127873974393
